,title,text,date,rating
1434,Muito bom quando não está lotado,"Gosto muito do Outback, quando não está lotado. Isso é algo difícil de acontecer, mas a diferença no atendimento é gritante. Quando a fila de espera dura mais de uma hora, pode se preparar para garçons estressados (e por isso provavelmente você terá que lembrá-lo...Mais",4 de maio de 2015,bubble_40
1435,Padrão ótimo como vários do país,"Quem conhece, já sabe que os pratos são bem servidos e rico em sabor, com estilo australiano de lanches .Nessa unidade, sugiro evitar hora de pico, por causa da espera.Sempre atendimento simpático!",3 de maio de 2015,bubble_50
1436,Bom,O mesmo padrão dos outros restaurantes da franquia. Aconselho os viajantes a escolherem sigo mais típico do cerrado e nordeste. ..,1 de maio de 2015,bubble_40
1437,Atendimento excelente,"Uma das melhores opções de Brasília. Não fosse pela fila de espera, seria o melhor. Excelente para happy hour por trabalhar com a opção de dose dupla.",28 de abril de 2015,bubble_50
1438,"Comida boa, atendimento 10 e ambiente agradável","A comida é muito boa e os garçons, de modo geral, são educados e prestativos.
O ambiente tipicamente decorado, bem como a luz baixa são bastante agradáveis, tanto para um jantar em casal quanto para refeições entre família/amigos.
A famosa Baby Back Ribs é deliciosa!...Mais",28 de abril de 2015,bubble_50
1439,Padrão Outback...,"Comida boa, chopp gelado, só o serviço que foi beeemm demorado.....o que não é padrão nos Outbacks pelo mundo.",25 de abril de 2015,bubble_50
1440,Excelente Restaurante,"O Outback Brasilia, localizado no Parking Shopping, é simplesmente extraordinário, possui um ambiente de alto nível, a refeição é impecável, sem falar na localização privilegiada, que é a do shopping, agregando segurança ao ambiente.",24 de abril de 2015,bubble_50
1441,Momento Outback Iguatemi Brasília. ,"Muito bom o prato e o atendimento. Muito bom ser bem recebido. O nosso atendimento foi feito pelo Gênesis um rapaz  muito  profissional, eu e minha família  adoramos
Vivendo  #MomentoOutback",24 de abril de 2015,bubble_50
1442,Amei,"Atendimento excelente, lugar aconchegante e muito bacana. A batata frita com queijos e bacon é deliciosa! Desejo voltar mais vezes e experimentar outras coisas!",23 de abril de 2015,bubble_50
1443,ótima refeição,"Adoro as carnes do restaurante, o serviço é muito bom e no happy hour, vc pode pedir sua bebida preferida e ganha outra de graça. Tudo de bom.",22 de abril de 2015,bubble_50
1444,Almoço com Amigas,"Encontrar com as amigas para almoçar é tudo de bom!! Marcar no shoping e encontrar um lugar tranquilo, sem muito barulho, é difícil!! Outback proporciona um lugar reservado onde podemos conversar com tranquilidade e principalmente comer uma saladinha gostosa e bem servida.
Sei que o...Mais",20 de abril de 2015,bubble_30
1445,Qualidade ruim,"O outback do pier 21 deixou a desejar em vários aspectos...a ribs on the barbie veio dura e seca e o chicken fingers jumbo veio muito menos do que é geralmente servido em outros restaurantes. Alem disso, esqueceram as bebidas e os chopps ainda vieram...Mais",19 de abril de 2015,bubble_20
1446,Excelente Comida,"Eu gostei muito do Outback, desde a entrada até a saída, apesar ser bem cheio a comida é muito boa, vale muito a pena, recomendo a porção de cebola empanada para a entrada e a tradicional costela para a refeição principal, a melhor que já...Mais",14 de abril de 2015,bubble_50
1447,Vista Linda!!!,"Fui no do Shopping Pier.
A vista é linda . Almoçar vendo o  Lago Paranoá é muito bom.
Atendimento bom.
Ambiente igual aos demais outback. 
A carne como sempre estava deliçiosa.",13 de abril de 2015,bubble_40
1448,Excelente. Recomendo.,"Ambiente muito agradável,correspondeu a todas as expectativas. Chopp extremamente gelado,aperitivos deliciosos e atendimento nota 10. Garçon atencioso,sem dúvida foi o grande diferencial.",11 de abril de 2015,bubble_40
1449,Excelente Atendimento!!!,"Estive no Outback do Park Shopping e além das carnes fantásticas  o atendimento continua muito bom!!!
Local agradável com decoração padrão Outback , muito bom!!!",7 de abril de 2015,bubble_40
1450,Steak,"Sou cliente do outback em outras cidades do Brasil, e essa foi a primeira vez que não tive um atendimento padrão Outback. Fiquei um pouco decepcionada com isso. Apesar da fila de espera ter sido grande no dia em que estive lá, os pratos não...Mais",3 de abril de 2015,bubble_40
1451,Sempre bom,"O atendimento sempre bem feito e ágil. Porém como estava muito cheio tivemos de esperar muito tempo,  mesmo com prioridade criança de colo. Espaço interno bom, porém o entre cadeiras muito apertado.",3 de abril de 2015,bubble_40
1452,Atendimento muito demorado,"O chopp é geladíssimo e a comida é muito boa, mas conseguir uma mesa para jantar pode demorar até 40 minutos.",1 de abril de 2015,bubble_30
1453,Muito bom,Como todos Outback Que fui esse não é não muito diferente comida sempre muito boa atendimento deixou nada a desejar e o preço vale a pena,30 de março de 2015,bubble_50
1454,"Caro, mas vale à pena.","Atendimento cordial, ambiente aconchegante e boa comida são diferenciais. Mas prepare-se para a conta!",30 de março de 2015,bubble_50
1455,Steakhouse,"Dispensa apresentações. Franquia de steakhouse com chopp geladíssimo, pratos fartos e saborosos e com um bom atendimento. Muito bom o happy hour com dose dupla. Ponto negativo é sempre tem filas demoradas nos fins de semana e no happy hour quinta/sexta.",30 de março de 2015,bubble_40
1456,Muito cheio. Atendimento decaindo,"Frequento o Outback desde o início, ultimamente está sempre lotado e como a demanda de movimento está garantida pra eles, acho que o interesse em prestar um bom atendimento não existe mais. Se vc não chegar antes das 18 hs,  já vai pegar uma fila...Mais",30 de março de 2015,bubble_30
1457,Razoável,"Talvez por depositar muita expectativa no local, me decepcionei um pouco. 
Filas enormes, esperei por uma hora e o preço não é muito atrativo. Além disso o atendimento não é tão bom quanto imaginei.",28 de março de 2015,bubble_20
1458,Muito bom,"Atendimento legal, comida muito boa e chopp gelado ! 
O único ponto negativo é a espera, especialmente nas sextas e finais de semana",27 de março de 2015,bubble_40
1459,Muito bom,"Mesmo tendo que esperar horas e horas na fila para ser atendido, o happy hour com os amigos sempre compensa. Chopp gelado e petiscos de alto nivel!",27 de março de 2015,bubble_40
1460,Como todo outback,"Restaurante delicioso em qualquer  um que vc vá... Atendimento nota 10. Pena que é sempre lotado... Mas tem a bolacha com bipe que te avisa quando sua mesa libera, então você não precisa ficar esperando lá, pode dar uma volta pelo shopping.",26 de março de 2015,bubble_50
1461,Comida excelente!,"Comida excelente! ambiente super agradável .
pena que seja um pouco caro!
mas vale a pena. 
merece um retorno.",26 de março de 2015,bubble_40
1462,Excelente,Melhor costelinha ao molho barbecue que tem em Brasília! Chopp super gelado e atendimento excelente.,26 de março de 2015,bubble_50
1463,Já foi bom,"Já foi uma excelente loja, mas ultimamente tem decepcionado. Filas giganteeeescas, ambiente nem sempre limpo, atendimento indo mal das pernas. A comida ainda é o que vale a pena, nunca tive problema com os pratos.",25 de março de 2015,bubble_30
1464,Sempre bom!,"Minha família adora este lugar, a cerveja sempre gelada, meus filhos amam a fritas com queijo, e eu adoro o Rack de cordeiro. É um lugar super descontraído e bem familiar.",25 de março de 2015,bubble_40
1465,Ótima opção para um almoço no domingo,"Apesar do ambiente bem barulhento, gosto de ir ao outback com a família nos almoços de domingo.
Gosto das carnes e minha esposa da Tilápia.
A batata recheada é uma delícia!",21 de março de 2015,bubble_40
1466,Pradrão Outback de sempre,"Ótimo atendimento, cardápio bem variado e um restaurante bem grande! Ótima opção para aproveitar o shopping!",21 de março de 2015,bubble_50
1467,Aproveite o Happy Hour,"Gosto muito do pão que servem de entrada como cortesia, que é um diferencial da casa, além do chopp geralmente estar super gelado. Tem um prato bem legal (Ribs, Wings and Fries) no Happy Hour,  no qual você consegue petiscar três das melhores opções do...Mais",20 de março de 2015,bubble_40
1468,Boa opção Happy Hour,Uma ótima para happy Hour com os amigos e aproveitar para beber o chopp estupidamente gelado no padrão outback.,19 de março de 2015,bubble_50
1469,ótimo mas serviço caiu...,"Sou cliente do Outback desde quando abriu suas primeiras lojas em São Paulo, especialmente a do Shopping Analia Franco. Por pelo menos uma década era de longe a melhor opção de Steack House do Brasil. Porém pelo menos aqui em Brasília o atendimento não é...Mais",17 de março de 2015,bubble_40
1470,Padrão de Qualidade,"O restaurante, como os demais da rede possui um padrão de qualidade em que as comidas são deliciosas, o atendimento é muito bom e o ambiente é bem legal, ou seja tudo que você espera encontrar quando vai no Outback, porém tem um problema que...Mais",14 de março de 2015,bubble_40
1471,Deliciosa opção!,"Difícil achar quem não goste do Outback! O do Parque Shopping tem entrada pelo shopping e em separado e uma fachada bem linda . Ambiente super agradável, bom atendimento,  comida excelente (tudo é maravilhoso). Claro que como não fazem reservas você terá que enfrentar uma...Mais",13 de março de 2015,bubble_40
1472,Maravilhoso,"Não dá pra dizer que tem algo ruim, tudo é gostoso. O ambiente gostoso, atendimento ótimo, mas é claro que sempre tem um ponto negativo: a fila, a espera... Mas isso apenas demosntra como a comida é realmente boa! Vou sempre que dá!",13 de março de 2015,bubble_40
1473,"Carne excepcional, chopp gelado e ótimo atendimento.","Estive esses dias no shopping e resolvi jantar no Outback. De entrada um pão quentinho com manteiga. Chopp geladíssimo. O filet mignon veio exatamente no ponto que pedi, estava delicioso. O acompanhamento foi apenas regular, mas o atendimento foi excelente. Definitivamente recomendo!",13 de março de 2015,bubble_40
1474,Excelente!!!,"A combinação de carnes com acompanhamentos são deliciosas, desde o couvert acompanhado de pão caseiro quentinho com manteiga. A costela com fritas é uma maravilha. Os pratos são enormes se está com pouca fome divida. E a sobremesa também. Sempre bom ir à dois. Chá...Mais",11 de março de 2015,bubble_50
1475,Comida boa,"Excelente comida, atendimento diferenciado, ambiente tranquilo e familiar. A costela com molho barbecue realmente é deliciosa, vale a pena.",11 de março de 2015,bubble_50
1476,ótimo lugar,"ótimo ambiente. Além de ser super descolado a comida é deliciosa. Seja para comemorações familiares ou com os colegas de trabalho, super recomendo.",10 de março de 2015,bubble_50
1477,Morri,"a um tempo atrás fui no steak de águas claras, comi a costela! Foram 4 dias no hospital tomando soro! Peguei trauma! Mas as outras pessoas que comeram comigo não tiveram problema! Pode ser sensibilidade, mas quando vou como a salada e basta",10 de março de 2015,bubble_30
1478,Pra quem ama comer bem,"a cebola é uma coisa de outro mundo, a costela de porco então...pra quem está de dieta não aconselho, pois são muito caloricas, tivemos que esperar por mesa, mas compensou",9 de março de 2015,bubble_40
1479,Melhor ,"No outback sempre como muito bem! O Steak vem sempre maravilhoso, o chá é único no sabor, saladas deliciosas, pratos infantis elaborados e sobremesa esplêndida! Atendimento muito bom e ambiente sempre agradável. O único problema é se vc não chegar cedo, vai esperar muito tempo...Mais",6 de março de 2015,bubble_50
1480,Mais do Mesmo,"Carnes são excelentes, Chopp bem gelado.
Atendimento ineficiente, e a cebola frita parece uma poça de óleo.",6 de março de 2015,bubble_30
1481,Atendimento excelente compensa a fila,"Adoro o Outback, me sinto em casa. Meu prato predileto é a massa com legumes e frango. O chá também é otimo. Sem falar da sobremesa e do pão australiano, marca registrada da casa.",4 de março de 2015,bubble_50
1482,Adoro esse lugar,Eu adoro o outback do parkshopping.  O único problema é esperar ter que esperar para uma mesa maior. Mas enquanto isso podemos ir comendo alguns aperitivos e tomar um delicioso chopp,4 de março de 2015,bubble_40
1483,comida exelente,"muito bom tudo que existe naquele cardapio ate fico em duvida do que escolher pois tudo e maravilhoso alem do lugar ter um otimo atendimento, otima comida lugar arezado amplo e localidade maravilhosa recomendo muito.",26 de fevereiro de 2015,bubble_40
1484,Comida saborosa,"Fui almoçar lá em um dia útil e foi ótimo pois não estava cheio como costuma estar na parte da noite. O atendimento foi bom e a comida não demorou a chegar. Em linhas gerais a comida lá é deliciosa, bem temperada e costuma ser...Mais",25 de fevereiro de 2015,bubble_40
1485,Não perde a qualidade!,"Ambiente que prima pela qualidade oferecida pelo outback, cheio como sempre mas vale a espera para ter um atendimento de primeira e a oportunidade de se deliciar com uma comida maravilhosa.",24 de fevereiro de 2015,bubble_50
1486,Outback Shopping Iguatemi,"Foi minha primeira experiência neste estabelecimento e me surpreendeu, comida deliciosa, atendimento excelente. Além de ter sindo no dia do meu aniversário, ganhei os parabéns e uma deliciosa sobremesa.",23 de fevereiro de 2015,bubble_50
