game_id,turn_number,nickname,rack,location,move,points,score,turn_type
nvrc4xus,14,BasicBot,?ILOSUV,8J,.UV,+10,166,Play
nvrc4xus,15,sassynclassy52,FIORWYY,13C,OW,+23,152,Play
nvrc4xus,16,BasicBot,?ILOSTU,E5,US,+20,186,Play
nvrc4xus,17,sassynclassy52,FGIIRYY,3L,.IG,+14,166,Play
nvrc4xus,18,BasicBot,?AIILOT,14A,TAIL,+19,205,Play
nvrc4xus,19,sassynclassy52,EFIRRYY,12J,.EY,+16,182,Play
nvrc4xus,20,BasicBot,?BFHINO,4C,FIB,+21,226,Play
nvrc4xus,21,sassynclassy52,FIINRRY,,-FIINRRY,+0,182,Exchange
nvrc4xus,22,BasicBot,?EHNOSS,3C,OH,+25,251,Play
nvrc4xus,23,sassynclassy52,ADDGRRU,13K,DAG,+19,201,Play
nvrc4xus,24,BasicBot,?EENSSZ,N3,.EEZ,+34,285,Play
nvrc4xus,25,sassynclassy52,DFRRRUX,,-DRRRU,+0,201,Exchange
nvrc4xus,26,BasicBot,?ILNSST,15D,SILTS,+26,311,Play
nvrc4xus,27,sassynclassy52,EFNOTTX,15A,OX,+42,243,Play
nvrc4xus,28,BasicBot,?IINORY,14L,YO,+17,328,Play
nvrc4xus,29,sassynclassy52,EFNTTTU,15M,TUT,+13,256,Play
nvrc4xus,30,BasicBot,?DIIINR,L1,RI...,+9,337,Play
nvrc4xus,31,sassynclassy52,EEFGNRT,B1,REF,+21,277,Play
nvrc4xus,32,BasicBot,?DIINNR,1G,DINNe.,+18,355,Play
nvrc4xus,33,sassynclassy52,EEGINRT,1A,G.EET,+21,298,Play
nvrc4xus,34,BasicBot,IR,4N,.R,+3,358,Play
nvrc4xus,35,sassynclassy52,INR,14L,..N,+16,314,Play
nvrc4xus,36,BasicBot,I,13F,.I,+3,361,Play
nvrc4xus,37,BasicBot,,,(IR),+4,365,End
j6WH62vN,1,BasicBot,?AACEUV,8G,CAVE,+18,18,Play
j6WH62vN,2,rkilworth,?EIRRUV,J6,VI.,+14,14,Play
j6WH62vN,3,BasicBot,?AADDPU,K8,DAP,+17,35,Play
j6WH62vN,4,rkilworth,?ENRRRU,10K,.URR,+8,22,Play
j6WH62vN,5,BasicBot,?ADDSUW,O7,WADS,+31,66,Play
j6WH62vN,6,rkilworth,?EENRRY,N6,YEN,+21,43,Play
j6WH62vN,7,BasicBot,?DEHNOU,7M,H..,+13,79,Play
j6WH62vN,8,rkilworth,?AEGRRT,M9,G.EAT,+16,59,Play
j6WH62vN,9,BasicBot,?DEJNOU,G8,.ONJUrED,+68,147,Play
j6WH62vN,10,rkilworth,?ERRSTY,15G,.ERRY,+27,86,Play
j6WH62vN,11,BasicBot,EIILMOR,11D,EMO.I,+28,175,Play
j6WH62vN,12,rkilworth,?CKLOST,12L,L.CK,+30,116,Play
j6WH62vN,13,BasicBot,AEIILRT,O12,.ITE,+24,199,Play
j6WH62vN,14,rkilworth,?OOSTTT,,-OOTTT,+0,116,Exchange
j6WH62vN,15,BasicBot,AFILNOR,K12,FLA.,+24,223,Play
j6WH62vN,16,rkilworth,?BDEIQS,D8,BID.S,+22,138,Play
j6WH62vN,17,BasicBot,EINNOOR,E11,.ONO,+8,231,Play
j6WH62vN,18,rkilworth,?BEOPQR,8A,PRO.,+24,162,Play
j6WH62vN,19,BasicBot,EGILNRZ,14B,ZER.,+26,257,Play
j6WH62vN,20,rkilworth,?BEENQT,15A,BaTE,+33,195,Play
j6WH62vN,21,BasicBot,EGILMNU,E5,MULE,+21,278,Play
j6WH62vN,22,rkilworth,ENOOQST,6D,Q.OTE,+16,211,Play
j6WH62vN,23,BasicBot,AGINNSX,I11,SAX,+33,311,Play
j6WH62vN,24,rkilworth,ALNOOSU,N14,UN,+10,221,Play
j6WH62vN,25,BasicBot,GIIINNW,B6,WI.ING,+20,331,Play
j6WH62vN,26,rkilworth,AFILOOS,A5,LOO.,+13,234,Play
j6WH62vN,27,BasicBot,AEGHIIN,H2,HING.,+10,341,Play
j6WH62vN,28,rkilworth,AAFISTT,I2,IF,+23,257,Play
j6WH62vN,29,BasicBot,AEI,6J,.IE,+6,347,Play
j6WH62vN,30,rkilworth,AASTT,L2,TAST.,+10,267,Play
j6WH62vN,31,BasicBot,A,2G,A..,+6,353,Play
j6WH62vN,32,BasicBot,,,(A),+2,355,End
HKm5KLG8,1,Cappellusman,?BFGGOR,8E,GROB,+16,16,Play
HKm5KLG8,2,BasicBot,ACENNSS,I7,SEC,+20,20,Play
HKm5KLG8,3,Cappellusman,?DFGKKR,G7,K.K,+18,34,Play
HKm5KLG8,4,BasicBot,AIINNSW,10E,IWAN,+23,43,Play
HKm5KLG8,5,Cappellusman,?DFGQRT,,-DFGT,+0,34,Exchange
HKm5KLG8,6,BasicBot,HIJNSXZ,,-HJXZ,+0,43,Exchange
HKm5KLG8,7,Cappellusman,??EEGQR,J6,Qi,+31,65,Play
HKm5KLG8,8,BasicBot,BEILNST,H10,.IBELN,+36,79,Play
HKm5KLG8,9,Cappellusman,?EEGNÖR,12H,.ÖGEN,+30,95,Play
HKm5KLG8,10,BasicBot,EESTTTU,K10,TU.,+6,85,Play
HKm5KLG8,11,Cappellusman,?EEMNRS,8E,.....S,+21,116,Play
HKm5KLG8,12,BasicBot,EEIRSTT,6J,.I,+11,96,Play
HKm5KLG8,13,Cappellusman,?DEEMNR,14F,Mi.DEREN,+68,184,Play
HKm5KLG8,14,BasicBot,EERSSTT,6J,..S,+12,108,Play
HKm5KLG8,15,Cappellusman,DEEEMNN,11C,DEM,+18,202,Play
HKm5KLG8,16,BasicBot,EENRSTT,K5,T.,+4,112,Play
HKm5KLG8,17,Cappellusman,DEEHMNN,C11,.EM,+10,212,Play
HKm5KLG8,18,BasicBot,EEENRST,10J,E.,+4,116,Play
HKm5KLG8,19,Cappellusman,DEHNNSU,12B,S.H,+14,226,Play
HKm5KLG8,20,BasicBot,EENRRST,11H,.N,+11,127,Play
HKm5KLG8,21,Cappellusman,DENNTUV,,-DNV,+0,226,Exchange
HKm5KLG8,22,BasicBot,EEERRST,E6,RE.,+4,131,Play
HKm5KLG8,23,Cappellusman,EIJNNTU,B12,.INN,+12,238,Play
HKm5KLG8,24,BasicBot,EEELRST,E4,ER...,+12,143,Play
HKm5KLG8,25,Cappellusman,ÄEFJRTU,4B,JÄT.,+28,266,Play
HKm5KLG8,26,BasicBot,DEELSTT,C3,L.DT,+20,163,Play
HKm5KLG8,27,Cappellusman,EFHIRRU,L4,FI.,+14,280,Play
HKm5KLG8,28,BasicBot,CEEESTU,F2,CUT,+29,192,Play
HKm5KLG8,29,Cappellusman,EFGHRRU,G3,HEG,+28,308,Play
HKm5KLG8,30,BasicBot,ADEEESU,13M,AUE,+10,202,Play
HKm5KLG8,31,Cappellusman,FLORRUX,O10,FOX.,+23,331,Play
HKm5KLG8,32,BasicBot,AADEESS,M1,SEDA,+13,215,Play
HKm5KLG8,33,Cappellusman,HILNRRU,H2,RUN,+26,357,Play
HKm5KLG8,34,BasicBot,AEEMSÜZ,6B,S.Ü.Z,+20,235,Play
HKm5KLG8,35,Cappellusman,HILNPRV,2J,VIR.N,+44,401,Play
HKm5KLG8,36,BasicBot,AAEEMTY,15B,.AME,+9,244,Play
HKm5KLG8,37,Cappellusman,HLOPSUU,N4,SOHL,+17,418,Play
HKm5KLG8,38,BasicBot,AEHTY,O7,AH,+12,256,Play
HKm5KLG8,39,Cappellusman,PUU,5A,PU.,+14,432,Play
HKm5KLG8,40,BasicBot,ETY,4L,...T,+8,264,Play
HKm5KLG8,41,Cappellusman,U,K1,U.,+2,434,Play
HKm5KLG8,42,Cappellusman,,,(EY),+22,456,End
zWrEP9FZ,1,anupama,DEIOTTX,8H,DETOX,+42,42,Play
zWrEP9FZ,2,BasicBot,AFLMRSY,I7,F.Y,+17,17,Play
zWrEP9FZ,3,anupama,AADEIIT,7K,DATE,+18,60,Play
zWrEP9FZ,4,BasicBot,ABLMRSY,O5,BARMY,+42,59,Play
zWrEP9FZ,5,anupama,AAIINNU,,-AAIINN,+0,60,Exchange
zWrEP9FZ,6,BasicBot,CELLNPS,9K,CEL,+22,81,Play
zWrEP9FZ,7,anupama,EEHLOQU,6N,H.,+26,86,Play
zWrEP9FZ,8,BasicBot,DLMNPSW,L6,W...D,+16,97,Play
zWrEP9FZ,9,anupama,EEFLOQU,10L,.OF,+17,103,Play
zWrEP9FZ,10,BasicBot,LMNNPRS,,-LNNP,+0,97,Exchange
zWrEP9FZ,11,anupama,EELQSTU,10F,QUEST,+46,149,Play
zWrEP9FZ,12,BasicBot,EIMNRSS,11E,MI,+19,116,Play
zWrEP9FZ,13,anupama,DEEKLNO,12D,KEN,+30,179,Play
zWrEP9FZ,14,BasicBot,ENORSSS,M9,..ONS,+10,126,Play
zWrEP9FZ,15,anupama,DEHILLO,13C,HOD,+26,205,Play
zWrEP9FZ,16,BasicBot,ENORSSU,B13,SUN,+14,140,Play
zWrEP9FZ,17,anupama,AEIJLLN,A14,NA,+14,219,Play
zWrEP9FZ,18,BasicBot,?EEOORS,N13,ORE,+8,148,Play
zWrEP9FZ,19,anupama,EIIJLLU,15L,JE.L,+57,276,Play
zWrEP9FZ,20,BasicBot,?ABENOS,H6,BO.,+11,159,Play
zWrEP9FZ,21,anupama,AEIILRU,6F,RI.,+7,283,Play
zWrEP9FZ,22,BasicBot,?AAAENS,F5,A.EA,+4,163,Play
zWrEP9FZ,23,anupama,AEILOPU,E2,LEAP,+20,303,Play
zWrEP9FZ,24,BasicBot,?AEGNOS,13G,OGAnES..N,+61,224,Play
zWrEP9FZ,25,anupama,ACIIOUV,2B,COI.,+12,315,Play
zWrEP9FZ,26,BasicBot,GIRRUVZ,,-GRUV,+0,224,Exchange
zWrEP9FZ,27,anupama,AIIPTUV,4C,VI.,+12,327,Play
zWrEP9FZ,28,BasicBot,?AGIRWZ,I12,W.G,+7,231,Play
zWrEP9FZ,29,anupama,AIPTTTU,H13,.AP,+21,348,Play
zWrEP9FZ,30,BasicBot,?AILRRZ,,-LR,+0,231,Exchange
zWrEP9FZ,31,anupama,IINTTTU,12K,TU.,+12,360,Play
zWrEP9FZ,32,BasicBot,?AIIRVZ,7D,VI.,+6,237,Play
zWrEP9FZ,33,anupama,EEIINTT,D7,.ENT,+8,368,Play
zWrEP9FZ,34,BasicBot,?AIILRZ,8A,RIL.,+12,249,Play
zWrEP9FZ,35,anupama,EIIRRTU,2B,....ER,+10,378,Play
zWrEP9FZ,36,BasicBot,?AGIZ,10B,Zi.,+31,280,Play
zWrEP9FZ,37,anupama,IIRTU,1F,RUT,+13,391,Play
zWrEP9FZ,38,BasicBot,AGI,C4,.IG,+7,287,Play
zWrEP9FZ,39,anupama,II,O12,I.,+3,394,Play
zWrEP9FZ,40,BasicBot,A,D12,..A,+7,294,Play
zWrEP9FZ,41,BasicBot,,,(I),+2,296,End
Ns7FEa9X,1,BasicBot,AEILOSU,8H,OU,+4,4,Play
Ns7FEa9X,2,JGe,?MOOTUU,H7,M.UrUT,+7,7,Play
Ns7FEa9X,3,BasicBot,AEEILLS,12H,.EL,+3,7,Play
Ns7FEa9X,4,JGe,AEHNNOO,J10,HA.E,+15,22,Play
Ns7FEa9X,5,BasicBot,AAEEILS,14H,ALE,+15,22,Play
Ns7FEa9X,6,JGe,ENNOORY,15G,RYE,+71,93,Play
Ns7FEa9X,7,BasicBot,AEEILSS,K11,SE,+12,34,Play
Ns7FEa9X,8,JGe,?ENNOOT,7H,.ONOToNE,+62,155,Play
Ns7FEa9X,9,BasicBot,AEILOQS,9G,Q.I,+23,57,Play
Ns7FEa9X,10,JGe,BEINPRU,O3,PUBI.N,+33,188,Play
Ns7FEa9X,11,BasicBot,AELOSTT,3M,TO.,+10,67,Play
Ns7FEa9X,12,JGe,AAEKLRS,L10,KAS,+37,225,Play
Ns7FEa9X,13,BasicBot,AEILSTT,10L,.IT,+14,81,Play
Ns7FEa9X,14,JGe,ADELMNR,2J,RAMEN,+22,247,Play
Ns7FEa9X,15,BasicBot,AEFLSTU,4H,FLUATE,+29,110,Play
Ns7FEa9X,16,JGe,DEEILPR,O10,EPILER,+40,287,Play
Ns7FEa9X,17,BasicBot,AGGIJRS,14N,J.,+18,128,Play
Ns7FEa9X,18,JGe,DEELSTX,K1,T.X.S,+28,315,Play
Ns7FEa9X,19,BasicBot,AGGIORS,1G,GIGO.,+23,151,Play
Ns7FEa9X,20,JGe,ACDEELS,15K,CEDE.,+18,333,Play
Ns7FEa9X,21,BasicBot,ACERSUV,L14,V.,+5,156,Play
Ns7FEa9X,22,JGe,AADELNS,11C,LANDA.,+14,347,Play
Ns7FEa9X,23,BasicBot,ACENRSU,D11,.N,+4,160,Play
Ns7FEa9X,24,JGe,DEEFHSV,13C,FEVES,+27,374,Play
Ns7FEa9X,25,BasicBot,ACEIRSU,F11,.U.,+4,164,Play
Ns7FEa9X,26,JGe,DHMORSW,2F,HO,+16,390,Play
Ns7FEa9X,27,BasicBot,ACEIIRS,H3,I.,+5,169,Play
Ns7FEa9X,28,JGe,BDMRRSW,D10,M...S,+6,396,Play
Ns7FEa9X,29,BasicBot,AACEIRS,E1,CRISA,+20,189,Play
Ns7FEa9X,30,JGe,BDIRRWZ,5D,R.Z,+12,408,Play
Ns7FEa9X,31,BasicBot,AE,5K,.E,+4,193,Play
Ns7FEa9X,32,JGe,BDIRW,E1,.....I,+8,416,Play
Ns7FEa9X,33,BasicBot,A,14C,A.,+7,200,Play
Ns7FEa9X,34,BasicBot,,,(BDRW),+32,232,End
9jVqeZCt,1,Chebetvee,BIRSSTU,8H,BURST,+16,16,Play
9jVqeZCt,2,BasicBot,ABNORTV,K3,BRAVO.,+22,22,Play
9jVqeZCt,3,Chebetvee,DIQRSTU,4K,.ID,+8,24,Play
9jVqeZCt,4,BasicBot,EHINNST,M1,HIN.,+16,38,Play
9jVqeZCt,5,Chebetvee,GOQRSTU,1M,.UG,+21,45,Play
9jVqeZCt,6,BasicBot,AEELNST,4K,...E,+5,43,Play
9jVqeZCt,7,Chebetvee,AOQRSTZ,6J,A.O,+8,53,Play
9jVqeZCt,8,BasicBot,AELNSTX,I7,L.X,+19,62,Play
9jVqeZCt,9,Chebetvee,ILQRSTZ,9G,SI.,+15,68,Play
9jVqeZCt,10,BasicBot,AENOSTU,O4,SAUTE,+25,87,Play
9jVqeZCt,11,Chebetvee,DLNQRTZ,6N,N.,+4,72,Play
9jVqeZCt,12,BasicBot,AINOOOU,,-AOOU,+0,87,Exchange
9jVqeZCt,13,Chebetvee,DELQRTZ,7M,DE.,+8,80,Play
9jVqeZCt,14,Chebetvee,DELQRTZ,,--,-8,72,Exchange
9jVqeZCt,15,BasicBot,?EILMNO,10D,LIMO,+14,101,Play
9jVqeZCt,16,Chebetvee,DELQRTZ,N8,DEL,+9,81,Play
9jVqeZCt,17,BasicBot,?EGILNP,2L,N.P,+18,119,Play
9jVqeZCt,18,Chebetvee,EIQRSTZ,M9,ZE,+44,125,Play
9jVqeZCt,19,BasicBot,??EEGIL,D6,LEGa.IzE,+68,187,Play
9jVqeZCt,20,Chebetvee,IIQRSTT,C13,TI,+8,133,Play
9jVqeZCt,21,BasicBot,AEGORWW,E4,GROW,+23,210,Play
9jVqeZCt,22,Chebetvee,CIOQRST,B14,QI,+44,177,Play
9jVqeZCt,23,BasicBot,AEEEFOW,11B,WA.F,+30,240,Play
9jVqeZCt,24,Chebetvee,CDOORST,15A,D.RT,+21,198,Play
9jVqeZCt,25,Chebetvee,CDOORST,,--,-21,177,Exchange
9jVqeZCt,26,BasicBot,DEEEOTV,11G,DEVOTE,+24,264,Play
9jVqeZCt,27,Chebetvee,CDOORST,10J,DO,+16,193,Play
9jVqeZCt,28,Chebetvee,CDOORST,,--,-16,177,Exchange
9jVqeZCt,29,BasicBot,AAEJNOY,H11,.NJOY,+48,312,Play
9jVqeZCt,30,Chebetvee,CDOORST,I13,OD,+17,194,Play
9jVqeZCt,31,BasicBot,AAAEPRU,D1,AURA,+16,328,Play
9jVqeZCt,32,Chebetvee,CEORRST,B8,CRE.,+11,205,Play
9jVqeZCt,33,BasicBot,ACEHIIP,C7,HI,+28,356,Play
9jVqeZCt,34,Chebetvee,AMORSTT,2C,O.TSMART,+64,269,Play
9jVqeZCt,35,BasicBot,AACEINP,H1,C.NAPE,+33,389,Play
9jVqeZCt,36,Chebetvee,EEFKNY,10J,KEN..,+39,308,Play
9jVqeZCt,37,Chebetvee,EEFKNY,,--,-39,269,Exchange
9jVqeZCt,38,BasicBot,AI,3B,AI.,+10,399,Play
9jVqeZCt,39,BasicBot,,,(EEFKNY),+32,431,End
7TzF5nkM,1,JELAX,AERTUWX,8D,WAXER,+38,38,Play
7TzF5nkM,2,BasicBot,EIIIMPQ,F6,PI.,+18,18,Play
7TzF5nkM,3,JELAX,EFFGTUU,G7,F.U,+20,58,Play
7TzF5nkM,4,BasicBot,AEIIMQU,6B,EQUI.,+18,36,Play
7TzF5nkM,5,JELAX,BEFGOTU,9A,BEFOG,+23,81,Play
7TzF5nkM,6,BasicBot,AAAIKMV,8A,AM,+28,64,Play
7TzF5nkM,7,JELAX,CILNOTU,10D,NOT,+15,96,Play
7TzF5nkM,8,BasicBot,AAEGIKV,B8,..GA,+11,75,Play
7TzF5nkM,9,JELAX,CEILRRU,A11,LUCRE,+26,122,Play
7TzF5nkM,10,BasicBot,AEIJKUV,C11,VIA,+18,93,Play
7TzF5nkM,11,JELAX,?ADIRTT,11F,ATTIReD,+66,188,Play
7TzF5nkM,12,BasicBot,BEEIJKU,L7,JUKE.,+18,111,Play
7TzF5nkM,13,JELAX,AAEGOST,M6,TOGA,+27,215,Play
7TzF5nkM,14,BasicBot,?BEEINN,J10,B.INE,+15,126,Play
7TzF5nkM,15,JELAX,ACENSYZ,15F,NAZES,+50,265,Play
7TzF5nkM,16,BasicBot,?EILNOR,14C,LO,+9,135,Play
7TzF5nkM,17,JELAX,CHILRTY,13A,.R.Y,+14,279,Play
7TzF5nkM,18,BasicBot,?EINORW,13H,Na.OWIRE,+70,205,Play
7TzF5nkM,19,JELAX,CDHILNT,O8,LITCH.D,+51,330,Play
7TzF5nkM,20,JELAX,CDHILNT,,--,-51,279,Exchange
7TzF5nkM,21,BasicBot,DENSSTY,O12,D.NY,+30,235,Play
7TzF5nkM,22,JELAX,CDHILNT,14F,ID,+12,291,Play
7TzF5nkM,23,BasicBot,ADEOSST,N5,SAT,+19,254,Play
7TzF5nkM,24,JELAX,CHLMNOT,5D,MO,+16,307,Play
7TzF5nkM,25,BasicBot,DEEOSSV,4A,DOVE,+30,284,Play
7TzF5nkM,26,JELAX,CHILNPT,A1,HIN.,+24,331,Play
7TzF5nkM,27,BasicBot,AEEIOSS,N11,AE.O,+15,299,Play
7TzF5nkM,28,JELAX,CEHLLPT,10N,PE,+23,354,Play
7TzF5nkM,29,JELAX,CEHLLPT,,--,-23,331,Exchange
7TzF5nkM,30,BasicBot,EIRSS,2A,.RISES,+16,315,Play
7TzF5nkM,31,BasicBot,,,(CEHLLPT),+28,343,End
xHtE6XdF,1,Lazyman,ACDERUX,8H,REDUX,+42,42,Play
xHtE6XdF,2,BasicBot,EIKLNOO,J3,OINKE.,+21,21,Play
xHtE6XdF,3,Lazyman,ACIPRTV,9K,PIC,+23,65,Play
xHtE6XdF,4,BasicBot,?DLOOQT,4H,Qu.LT,+46,67,Play
xHtE6XdF,5,Lazyman,AALRTVZ,I7,Z.TA,+45,110,Play
xHtE6XdF,6,BasicBot,ADEFOOO,7G,OO..,+16,83,Play
xHtE6XdF,7,Lazyman,AGLRRSV,N8,VAG,+19,129,Play
xHtE6XdF,8,BasicBot,ADEFORY,10F,FOR.Y,+27,110,Play
xHtE6XdF,9,Lazyman,LRRSSTW,,-LRRSW,+0,129,Exchange
xHtE6XdF,10,BasicBot,AAADEIT,11C,DATA,+15,125,Play
xHtE6XdF,11,Lazyman,DGIMNST,D10,G.M,+12,141,Play
xHtE6XdF,12,BasicBot,AEIILSY,M2,EASILY,+40,165,Play
xHtE6XdF,13,Lazyman,ADEINST,13B,INSTEAD,+75,216,Play
xHtE6XdF,14,BasicBot,DILORUW,14E,OW,+28,193,Play
xHtE6XdF,15,Lazyman,EEEGHIM,2K,GH.E,+16,232,Play
xHtE6XdF,16,BasicBot,DFILNRU,6C,FLUID,+14,207,Play
xHtE6XdF,17,Lazyman,EEIMRSS,C6,.EMS,+11,243,Play
xHtE6XdF,18,BasicBot,?BINRTV,F5,R.B,+21,228,Play
xHtE6XdF,19,Lazyman,BEEIRRS,15D,BEERS,+39,282,Play
xHtE6XdF,20,BasicBot,?AIINTV,8A,VI.,+24,252,Play
xHtE6XdF,21,Lazyman,AEHIORR,11J,AH,+15,297,Play
xHtE6XdF,22,BasicBot,?AEIJNT,D3,JAI.,+22,274,Play
xHtE6XdF,23,Lazyman,AEEIORR,3C,A.I,+20,317,Play
xHtE6XdF,24,BasicBot,?ENOTUU,14B,NU,+10,284,Play
xHtE6XdF,25,Lazyman,EEEORRT,12J,REE,+17,334,Play
xHtE6XdF,26,BasicBot,?CELOTU,A6,LU.,+6,290,Play
xHtE6XdF,27,Lazyman,ENOORTW,1N,WO,+20,354,Play
xHtE6XdF,28,BasicBot,?CENNOT,O10,iNTONE,+20,310,Play
xHtE6XdF,29,Lazyman,EINOPRT,,(time),-10,344,Timeout
AGN9HGD5,1,Milton2001,CHIRSSX,H8,CHI,+16,16,Play
AGN9HGD5,2,BasicBot,??AINRS,11E,cARNIeS,+79,79,Play
AGN9HGD5,3,Milton2001,DORRSSX,,(time),-10,6,Timeout
YgEyoxff,1,BasicBot,ILOORUU,,-LOOUU,+0,0,Exchange
YgEyoxff,2,ChenOnnPeng,EJLMOOV,8H,MOVE,+18,18,Play
YgEyoxff,3,BasicBot,IIIRSVX,9G,XI,+21,21,Play
YgEyoxff,4,ChenOnnPeng,EJLORUW,J8,.OWEL,+19,37,Play
YgEyoxff,5,BasicBot,ABIIRSV,11G,VIB.S,+20,41,Play
YgEyoxff,6,ChenOnnPeng,GGIJORU,12J,.OG,+10,47,Play
YgEyoxff,7,BasicBot,?AIIRTT,13K,TI,+8,49,Play
YgEyoxff,8,ChenOnnPeng,BGHIJRU,14L,GRUB,+19,66,Play
YgEyoxff,9,BasicBot,?AAEIRT,L6,AIR,+15,64,Play
YgEyoxff,10,ChenOnnPeng,ADHIJOR,7K,H.D,+14,80,Play
YgEyoxff,11,BasicBot,?AEENTU,O12,TU.E,+21,85,Play
YgEyoxff,12,ChenOnnPeng,AIJOORY,N10,JAI,+28,108,Play
YgEyoxff,13,BasicBot,?ADEENO,N3,ANODE,+18,103,Play
YgEyoxff,14,ChenOnnPeng,IMOORUY,O8,MOO,+24,132,Play
YgEyoxff,15,BasicBot,??DEEFL,3H,FrEELo.D,+70,173,Play
YgEyoxff,16,ChenOnnPeng,AIINRUY,O1,YA.,+21,153,Play
YgEyoxff,17,BasicBot,AEEIKNZ,L1,KI.N,+26,199,Play
YgEyoxff,18,ChenOnnPeng,EIINRRU,1H,REIN.,+27,180,Play
YgEyoxff,19,BasicBot,AEEEGPZ,2F,GEE,+14,213,Play
YgEyoxff,20,ChenOnnPeng,FHIRSTU,6K,T.,+8,188,Play
YgEyoxff,21,BasicBot,ADENPRZ,I6,PR.,+6,219,Play
YgEyoxff,22,ChenOnnPeng,AFHIRSU,H11,.F,+9,197,Play
YgEyoxff,23,BasicBot,AADENYZ,9L,YA,+13,232,Play
YgEyoxff,24,ChenOnnPeng,AHIRSUW,4J,HA.,+13,210,Play
YgEyoxff,25,BasicBot,ACDENQZ,,-CQ,+0,232,Exchange
YgEyoxff,26,ChenOnnPeng,ILNRSUW,13D,RUINS,+12,222,Play
YgEyoxff,27,BasicBot,ADENOTZ,12A,DOZEN,+40,272,Play
YgEyoxff,28,ChenOnnPeng,ALNQRSW,A12,.AWN,+24,246,Play
YgEyoxff,29,BasicBot,AAPSTTU,C9,PUT.,+18,290,Play
YgEyoxff,30,ChenOnnPeng,CILLQRS,10B,Q.ILL,+36,282,Play
YgEyoxff,31,BasicBot,AACESTT,15H,TEATS,+25,315,Play
YgEyoxff,32,ChenOnnPeng,CEORS,A6,CORES,+36,318,Play
YgEyoxff,33,ChenOnnPeng,,,(AC),+8,326,End
jNZxdtEq,1,BasicBot,AAFNOQT,8G,OAF,+12,12,Play
jNZxdtEq,2,leto90,AISTTUY,9C,TASTY,+22,22,Play
jNZxdtEq,3,BasicBot,AILNOQT,,-Q,+0,12,Exchange
jNZxdtEq,4,leto90,GHIRRUU,8C,UH,+20,42,Play
jNZxdtEq,5,BasicBot,AILMNOT,F6,MAL.,+19,31,Play
jNZxdtEq,6,leto90,ACGIRRU,,-CRU,+0,42,Exchange
jNZxdtEq,7,BasicBot,IINOOPT,7I,OPTION,+16,47,Play
jNZxdtEq,8,leto90,?AFGIRV,7E,F.,+5,47,Play
jNZxdtEq,9,BasicBot,EGIJNST,K5,JE.TING,+60,107,Play
jNZxdtEq,10,leto90,?ADGIRV,,-V,+0,47,Exchange
jNZxdtEq,11,BasicBot,AEIMRSU,8N,UM,+14,121,Play
jNZxdtEq,12,leto90,?ADGHIR,C7,H..,+10,57,Play
jNZxdtEq,13,BasicBot,AEINRRS,5K,.AR,+10,131,Play
jNZxdtEq,14,leto90,?ADGGIR,9J,G.,+3,60,Play
jNZxdtEq,15,BasicBot,DEINRSW,L4,W.D.,+19,150,Play
jNZxdtEq,16,leto90,?AADGIR,O8,.A,+4,64,Play
jNZxdtEq,17,BasicBot,EIINRSV,11D,REVISIN.,+74,224,Play
yNWDiTZg,1,BasicBot,GIPSSTY,8G,PIGSTY,+32,32,Play
yNWDiTZg,2,anupama,EINTVXY,J8,.IXTY,+31,31,Play
yNWDiTZg,3,BasicBot,DESSSWZ,11G,ZES.S,+28,60,Play
yNWDiTZg,4,anupama,EINNTVW,H11,.VENT,+36,67,Play
yNWDiTZg,5,BasicBot,CDDFSUW,13G,F.W,+17,77,Play
yNWDiTZg,6,anupama,ACEINRW,K5,CAR.,+12,79,Play
yNWDiTZg,7,BasicBot,BCDDHSU,6J,D.UB,+11,88,Play
yNWDiTZg,8,anupama,EGIINUW,12J,.IN,+14,93,Play
yNWDiTZg,9,BasicBot,CDEHOST,7F,DO,+9,97,Play
yNWDiTZg,10,anupama,AEGIIUW,14F,WA.E,+25,118,Play
yNWDiTZg,11,BasicBot,ACDEHST,14F,....D,+13,110,Play
yNWDiTZg,12,anupama,?AGIIIU,13L,AI,+6,124,Play
yNWDiTZg,13,BasicBot,ACEHIST,15A,CHAISE,+41,151,Play
yNWDiTZg,14,anupama,?GIIJOU,F5,GI.,+7,131,Play
yNWDiTZg,15,BasicBot,AEILMNT,E4,LAM,+20,171,Play
yNWDiTZg,16,anupama,?EIJOOU,10I,O.,+11,142,Play
yNWDiTZg,17,BasicBot,AAEINNT,B13,NA.,+12,183,Play
yNWDiTZg,18,anupama,?DEIJOU,N13,DIE,+12,154,Play
yNWDiTZg,19,BasicBot,AAEINTU,O8,AUNTIE,+26,209,Play
yNWDiTZg,20,anupama,?FJMNOU,15L,JO.s,+54,208,Play
yNWDiTZg,21,BasicBot,AGKLORT,3C,LOG,+15,224,Play
yNWDiTZg,22,anupama,AEFMNPU,B2,EF,+18,226,Play
yNWDiTZg,23,BasicBot,AKLRRTT,6E,..LK,+15,239,Play
yNWDiTZg,24,anupama,AMNOPQU,A1,AM,+16,242,Play
yNWDiTZg,25,BasicBot,AEERRTT,H3,TRE.,+9,248,Play
yNWDiTZg,26,anupama,ENOPQRU,C9,PRONE,+24,266,Play
yNWDiTZg,27,BasicBot,AEORRTU,9C,.OUR,+6,254,Play
yNWDiTZg,28,anupama,?BEILQU,N2,QUItE,+40,306,Play
